Date,Price
2022-02-27T16:59:56.000Z,1155.9183673469388
2022-02-27T16:59:56.000Z,1408.6153846153848
2022-03-06T16:59:56.000Z,1165
2022-03-06T16:59:56.000Z,1190.4
2022-03-06T16:59:56.000Z,1171.1999999999998
2022-03-06T16:59:56.000Z,1348.0851063829787
2022-03-06T16:59:56.000Z,1322.4489795918366
2022-03-13T16:59:56.000Z,1141.2244897959185
2022-03-13T16:59:56.000Z,1146.1224489795918
2022-03-13T16:59:56.000Z,1230
2022-03-13T16:59:56.000Z,1295.0943396226417
2022-03-13T16:59:56.000Z,1177.3584905660377
2022-03-13T16:59:56.000Z,1395.6923076923076
2022-03-13T16:59:56.000Z,1427.3207547169811
2022-03-20T16:59:56.000Z,1165
2022-03-20T16:59:56.000Z,1180
2022-03-20T16:59:56.000Z,1180.8000000000002
2022-03-20T16:59:56.000Z,1283.4782608695652
2022-03-20T16:59:56.000Z,1180
2022-03-20T16:59:56.000Z,1175.5102040816325
2022-03-20T16:59:56.000Z,1190
2022-03-27T16:59:56.000Z,1270.5882352941176
2022-03-27T16:59:56.000Z,1270.5882352941176
2022-03-27T16:59:56.000Z,1210
2022-03-27T16:59:56.000Z,1572.9230769230767
2022-03-27T16:59:56.000Z,1200
2022-04-03T16:59:56.000Z,1190
2022-04-03T16:59:56.000Z,1205.1063829787233
2022-04-03T16:59:56.000Z,1190
2022-04-03T16:59:56.000Z,1185.3061224489795
2022-04-11T16:59:56.000Z,1297.0212765957447
2022-04-11T16:59:56.000Z,1300
2022-04-11T16:59:56.000Z,1458.4615384615383
2022-04-17T16:59:56.000Z,1288.1632653061224
2022-04-17T16:59:56.000Z,1324.8000000000002
2022-04-17T16:59:56.000Z,1246.9565217391305
2022-04-17T16:59:56.000Z,1602.4135117089938
2022-04-17T16:59:56.000Z,1460.4255319148938
2022-04-17T16:59:56.000Z,1480
2022-04-24T16:59:56.000Z,1280.8695652173913
2022-04-24T16:59:56.000Z,1300
2022-04-24T16:59:56.000Z,1577.817581842693
2022-05-01T16:59:56.000Z,1434.782608695652
2022-05-01T16:59:56.000Z,1429.787234042553
2022-05-01T16:59:56.000Z,1812.9263973436637
2022-05-01T16:59:56.000Z,1791.1644152671001
2022-05-01T16:59:56.000Z,1711.513882376616
2022-05-01T16:59:56.000Z,1704.0914071350123
2022-05-01T16:59:56.000Z,1524.2553191489362
2022-05-08T16:59:56.000Z,1314.782608695652
2022-05-08T16:59:56.000Z,1307.2340425531916
2022-05-08T16:59:56.000Z,1307.7551020408164
2022-05-08T16:59:56.000Z,1249.811320754717
2022-05-08T16:59:56.000Z,1304.1509433962265
2022-05-08T16:59:56.000Z,1546.1538461538462
2022-05-08T16:59:56.000Z,1324.6153846153848
2022-05-08T16:59:56.000Z,1735.1190571401878
2022-05-08T16:59:56.000Z,1749.093575489259
2022-05-08T16:59:56.000Z,1304.3478260869565
2022-05-08T16:59:56.000Z,1335.6521739130435
2022-05-15T16:59:56.000Z,1278.2608695652175
2022-05-15T16:59:56.000Z,1255.3846153846152
2022-05-15T16:59:56.000Z,1333.8461538461538
2022-05-15T16:59:56.000Z,1381.2244897959185
2022-05-22T16:59:56.000Z,1271.4893617021276
2022-05-22T16:59:56.000Z,1246.9565217391305
2022-05-22T16:59:56.000Z,1271.4893617021276
2022-05-29T16:59:56.000Z,1220.8695652173913
2022-05-29T16:59:56.000Z,1231.304347826087
2022-05-29T16:59:56.000Z,1434.8936170212767
2022-05-29T16:59:56.000Z,1240.7547169811319
2022-05-29T16:59:56.000Z,1476.923076923077
2022-05-29T16:59:56.000Z,1301.5384615384617
2022-06-05T16:59:56.000Z,1220.8695652173913
2022-06-05T16:59:56.000Z,1231.304347826087
2022-06-12T16:59:56.000Z,1210.4347826086955
2022-06-12T16:59:56.000Z,1194.6666666666667
2022-06-12T16:59:56.000Z,1245.2830188679245
2022-06-19T16:59:56.000Z,1194.8936170212767
2022-06-19T16:59:56.000Z,1216
2022-06-19T16:59:56.000Z,1214.6938775510205
2022-06-19T16:59:56.000Z,1230.5882352941176
2022-06-26T16:59:56.000Z,1194.8936170212767
2022-06-26T16:59:56.000Z,1210.6666666666665
2022-06-26T16:59:56.000Z,1214.6938775510205
2022-07-03T16:59:56.000Z,1236.5217391304348
2022-07-03T16:59:56.000Z,1240.851063829787
2022-07-03T16:59:56.000Z,1231.304347826087
2022-07-03T16:59:56.000Z,1237.3333333333335
2022-07-10T16:59:56.000Z,1236.5217391304348
2022-07-10T16:59:56.000Z,1215.3191489361702
2022-07-24T16:59:56.000Z,1215.6521739130435
2022-07-24T16:59:56.000Z,1184
2022-07-24T16:59:56.000Z,1189.5652173913045
2022-07-31T16:59:56.000Z,1205.1063829787233
2022-07-31T16:59:56.000Z,1194.782608695652
2022-07-31T16:59:56.000Z,1210.4347826086955
2022-08-07T16:59:56.000Z,1205.1063829787233
2022-08-07T16:59:56.000Z,1220.8695652173913
2022-08-07T16:59:56.000Z,1210.212765957447
2022-08-07T16:59:56.000Z,1113.9622641509434
2022-08-14T16:59:56.000Z,1194.8936170212767
2022-08-14T16:59:56.000Z,1184.3478260869565
2022-08-14T16:59:56.000Z,1200
2022-08-21T16:59:56.000Z,1194.8936170212767
2022-08-21T16:59:56.000Z,1184.3478260869565
2022-08-21T16:59:56.000Z,1179.5744680851062
2022-08-21T16:59:56.000Z,1200
2022-08-28T16:59:56.000Z,1106.0869565217392
2022-08-28T16:59:56.000Z,1121.7391304347825
2022-08-28T16:59:56.000Z,1130.6666666666667
2022-08-28T16:59:56.000Z,1061.5384615384617
2022-09-04T16:59:56.000Z,1095.6521739130435
2022-09-04T16:59:56.000Z,1153.0434782608695
2022-09-04T16:59:56.000Z,1120
2022-09-04T16:59:56.000Z,1061.5384615384617
2022-09-11T16:59:56.000Z,970.4347826086955
2022-09-11T16:59:56.000Z,1006.9565217391305
2022-09-11T16:59:56.000Z,987.6923076923076
2022-09-11T16:59:56.000Z,1250.7692307692307
2022-09-18T16:59:56.000Z,970.4347826086955
2022-09-18T16:59:56.000Z,1006.9565217391305
2022-09-18T16:59:56.000Z,996.2264150943397
2022-09-18T16:59:56.000Z,1250.7692307692307
2022-09-25T16:59:56.000Z,1126.9565217391305
2022-09-25T16:59:56.000Z,1111.304347826087
2022-09-25T16:59:56.000Z,1033.8461538461538
2022-09-25T16:59:56.000Z,1053.9130434782608
2022-10-02T16:59:56.000Z,1147.8260869565217
2022-10-02T16:59:56.000Z,1111.304347826087
2022-10-02T16:59:56.000Z,1006.1538461538461
2022-10-09T16:59:56.000Z,1147.8260869565217
2022-10-09T16:59:56.000Z,1111.304347826087
2022-10-09T16:59:56.000Z,1006.1538461538461
2022-10-16T16:59:56.000Z,1126.9565217391305
2022-10-16T16:59:56.000Z,1132.1739130434783
2022-10-16T16:59:56.000Z,1025.8823529411764
2022-10-30T16:59:56.000Z,1002.6666666666667
2022-10-30T16:59:56.000Z,950.4000000000001
2022-10-30T16:59:56.000Z,936.9230769230769
2022-10-30T16:59:56.000Z,1227.6923076923076
